Date,gen_power,cons_power,gkal,temp,gkal_plan,noise,DG
2021-12-01 19:00:00,300.6557600284454,15340,33.00590313499361,82.00230776885442,29.27626315467507,0.9913994772456723,297.3794943829722
2021-12-01 19:30:00,295.35828306803757,15340,33.00590313499361,82.00230776885442,29.27626315467507,0.9762871120301654,291.15270714480886
2021-12-01 20:00:00,291.5981311170928,15001,73.45070284132498,77.13738539255452,77.12048396957205,0.9782905256603902,287.44012692434654
2021-12-01 20:30:00,284.9382855430411,15001,73.45070284132498,77.13738539255452,77.12048396957205,0.9906141483508719,280.6399855984853
2021-12-01 21:00:00,281.47322210245585,14649,50.83478374078205,81.6499679084106,44.94150249405956,0.9921119115786385,278.20420499394874
2021-12-01 21:30:00,274.23218778277317,14649,50.83478374078205,81.6499679084106,44.94150249405956,0.9872711987234638,271.5760596910507
2021-12-01 22:00:00,270.3895413958824,14115,82.15973104523961,78.80257530037078,80.37258008853414,0.9936424447135817,267.63090637738543
2021-12-01 22:30:00,262.716721254732,14115,82.15973104523961,78.80257530037078,80.37258008853414,0.9879318442114629,260.1892791310541
2021-12-01 23:00:00,258.6152164049104,13296,98.56597011109184,76.52497474914044,97.85923737524918,0.9880303647918336,256.7824671693137
2021-12-01 23:30:00,251.23419673529747,13296,98.56597011109184,76.52497474914044,97.85923737524918,0.9950221060982862,250.05815659935809
2021-12-02 00:00:00,248.33081633334822,12591,79.93706472377683,77.58486532081882,71.91820394515484,0.9999393384006604,248.5208927877749
2021-12-02 00:30:00,241.6774295860063,12591,79.93706472377683,77.58486532081882,71.91820394515484,1.0056710905409272,242.8971466789718
2021-12-02 01:00:00,239.66239407018716,11937,141.99845927510867,81.28936526572997,162.2393603646537,1.0151641816645196,240.7980897538059
2021-12-02 01:30:00,233.89384111056754,11937,141.99845927510867,81.28936526572997,162.2393603646537,1.0094376855121208,234.45225875689323
2021-12-02 02:00:00,231.3599047827304,11758,142.59690248898,77.99168915201207,154.44506877723794,0.9934813602859117,230.93162787441142
2021-12-02 02:30:00,227.77506476812084,11758,142.59690248898,77.99168915201207,154.44506877723794,0.9881830986397733,225.95379979306645
2021-12-02 03:00:00,227.54126668783545,11637,131.98826316943575,82.26186784259347,128.98319726043167,0.9844780315096517,224.1559595983699
2021-12-02 03:30:00,227.5474692721139,11637,131.98826316943575,82.26186784259347,128.98319726043167,0.984440360608889,223.7011483999926
2021-12-02 04:00:00,229.15906065249555,11768,150.61905794860678,87.2057802241034,155.30692327036755,0.9750282888878106,225.45075931499093
2021-12-02 04:30:00,233.26992013123683,11768,150.61905794860678,87.2057802241034,155.30692327036755,0.9833533306599314,230.41612319686374
2021-12-02 05:00:00,237.73342786417467,12007,131.56561832235505,82.40632770894321,120.12691793751964,0.99178891008645,235.72185336158861
2021-12-02 05:30:00,242.61675215550179,12007,131.56561832235505,82.40632770894321,120.12691793751964,1.0042196942410277,241.43651471220318
2021-12-02 06:00:00,245.97039165380048,12569,157.2806154784278,81.78007900830045,163.09777825010582,1.0033024211882344,245.7612331758431
2021-12-02 06:30:00,255.24074205179087,12569,157.2806154784278,81.78007900830045,163.09777825010582,0.9930125615801767,255.91328041841135
2021-12-02 07:00:00,261.8177849807906,13427,170.64633087457452,82.88177314353095,190.7256743705436,1.0034247125967841,262.76697839087893
2021-12-02 07:30:00,271.492862386799,13427,170.64633087457452,82.88177314353095,190.7256743705436,1.0092151992390757,273.3680042541463
